"votes","reviewID","reviewDate","courseID","instructorID","semester","inMajorMinor","whyTake","primaryComponent","tags","rating","difficulty","value","hours","again","instructorEffectiveness","instructorEnthusiasm","instructorAccommodationLevel","instructorEnjoyed","instructorAgain","wasAuthorized","content"
1,"c72427d5-b10a-49c7-b3c2-269c198caf4f","2022-10-31 12:20:29.539+00","SPAN0348","1759D0B4EAFB2A3A93D708EDF5FAE185","F21","major","Other","{Readings}","{Slow-Paced,""Easy Grading"",""No Exams""}",10,2,3,1,True,10,10,10,True,True,1,"Enrique is great. This course material itself was not super super interesting, but Enrique makes any course great. Not a ton of work and Enrique was very flexible with assignments. Would recommend any class with Enrique. "
1,"22c45413-c387-4aed-8661-fb129fc86b5b","2022-11-14 05:15:00.916+00","SPAN0250","23AD54E2211067FADC7DDC3C447C031E","S21","minor","Distribution elective","{Papers,Exams,Discussions}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",9,5,6,5,True,7,8,8,True,True,1,"I took this newly added course last semester and had a great time. Professor Baird was very understanding of our diverse backgrounds and needs as native speakers. This course allowed us to learn more about proper grammar and more which heritage speakers may not specifically learn naturally learning the language at home."
1,"eb25c61c-117b-4f21-a7f3-6b0567cef047","2022-11-14 05:37:36.437+00","MUSC0160","195B554A9E61B496B1A68AF2B468319C","S21","neither","Specific interest","{Lectures}","{""Chill and Relaxed"",""Easy Grading"",""Easy Exams""}",9,2,2,1,True,6,10,8,False,True,1,"Su loves music and definitely knows her stuff, but her lectures stray from the topic almost all the time. I personally felt like the TA knew how to explain things better than she did. If I were completely new to music theory, I would have struggled in the class.  The class is low effort and pretty easy to get a good grade in though, so if you’re looking for a relatively easy art credit to get but also learn something from it, this would be it "
1,"2cae748b-e944-4fa0-989a-b2ad2f792e6b","2022-11-14 10:43:58.74+00","SOCI0218","0EA5676C7CF17E5E992DFB214C8CBE19","S22","minor","Elective for Major/Minor","{Screenings,Presentations,Papers}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",10,1,7,3,True,9,10,9,True,True,0,"This was an extremely interesting course. I really liked how different modes of teaching were used. We watched a lot of films that fed nicely into class discussions. Professor Gazit isn't teaching at Midd anymore but he is extremely passionate about teaching."
1,"1af1efa8-282e-42a5-9ca6-006a19053666","2022-11-14 10:46:48.688+00","SOCI0235","7280D8D5CEC76985DB5C697C0E9A0096","S22","minor","Elective for Major/Minor","{Discussions,Papers,Lectures}","{""Chill and Relaxed"",""Constant Reading"",Ungrading}",6,2,6,2,True,5,5,5,True,True,1,"Linus has an unconventional teaching style. He makes you self grade and everything is self motivated. I enjoyed our discussions in class. At times, they came to abrupt stops but then picked up. Reading is long at times but super interesting."
1,"7bd31683-922a-4737-a062-5678caaeb248","2022-11-14 12:15:54.236+00","ENVS0245","4A56D8EC8C51010A47F5D7444D22FB84","F22","neither","Distribution elective","{Papers,Discussions,Readings}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",10,2,6,2,True,10,10,10,True,True,0,"absolutely GOATED professor. I strongly dislike both history and geography ( and 3 hour classes... and night classes) yet Greeley made me want to show up every Tuesday for all that... take this class, he's the best, you'll have fun and learn a lot"
1,"d2f587e3-cd58-4662-a055-9b2687100418","2022-11-14 12:46:25.923+00","INTD0210","DBA7682E041FDF869E2BBE507852B0CD","S22","neither","Distribution elective","{Papers,Discussions,Readings}","{""Chill and Relaxed"",""Constant Reading"",""Easy Grading""}",6,4,5,3,False,7,7,7,True,False,1,"This was an interesting class. The discussions weren't always that interesting because not everyone did the readings and many  students didn't participate much. I really liked Deb though. She's really understanding and she helps students explore a lot of cool ideas."
1,"de5b0361-bf3d-4201-8e2d-da4634c7eb4d","2022-10-26 17:55:39.203+00","RELI0254","B91A11C5F210206CA33093F381406DAF","S21","neither","Distribution elective","{""Group work"",Presentations,Papers}","{Fast-Paced,""Tough Grading"",""Constant Reading""}",6,7,6,11,True,7,10,9,True,True,1,"This course was really interesting and definitely out of my wheelhouse.  I took the CW section of the course and we didn't need to do that much writing.  In fact, I had a non-CW course during the same semester that had significantly more writing.  The course was generally enjoyable."
1,"e11b613c-4fa6-41fd-bd73-9fc68c948390","2022-11-14 13:51:13.116+00","BIOL0140","51BFF5832BD6A9CB1D88964D045F9798","F22","neither","Other","{Lab/Fieldwork,Lectures,Exams}","{""Chill and Relaxed"",""Easy Grading"",""Easy Exams""}",5,2,2,0,True,5,5,5,False,True,0,"Eco Evo with dave Allen was a very easy course. Lectures were pretty boring, but other than readings (which I never really did) there was no real work until exams. Exams are on the lectures, NOT stuff in the textbook readings that he didn't go over in class. Lab was boring but easy. "
1,"fb9615d2-03b2-4e57-8084-277db4e7f944","2022-11-14 14:44:42.509+00","FYSE1453","5BF99E8B7F619EE65C57E3B07E011A68","F22","neither","To try something new","{Discussions,Readings,Papers}","{""Chill and Relaxed"",""Constant Reading"",""Easy Grading""}",6,5,5,2,False,7,10,10,True,True,1,"Prof. Morrison was probably the most passionate teacher I've had thus far. While the course material didn't necessarily grab me, the teaching style and atmosphere that the professor created still made this class enjoyable."
1,"20559661-c1df-4060-972c-f4822e43b5bd","2022-11-14 15:36:53.097+00","SPAN0300","CEA9F75B39CA2A867ABB252B6E686FD6","F22","minor","Needed to fill schedule","{Papers,Readings}","{""Constant Reading"",""Fair Grading"",""Easy Exams""}",5,6,5,6,False,6,6,5,False,True,0,"This class is very heavy on reading assignments. Lectures cover more historical background and then we complete the textbook questions about the literature or just discuss it in class. There was a midterm that was easy to prepare for, two papers, and a group presentation. Since the class is once a week, lectures can be painfully long, but slides are available on canvas to review if you missed anything. "
1,"17d50822-b050-4cec-be7f-3ccab32405e3","2022-11-14 15:42:30.271+00","HEBM0238","64DC47D2D4DE6E6B676B09D6770A02F0","F22","neither","Distribution elective","{Papers,Readings,Discussions}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",7,4,7,4,True,6,7,7,True,True,1,"This course has been a great opportunity to learn about the historical background of Jerusalem. Our readings vary between primary and secondary sources that nicely complement lectures of more general historical information. Three short reading response papers, final paper (2000 words), and primary source presentation. Participation is also part of your grade, but there are discussions throughout class that make it easy to contribute. "
1,"ad72cbd9-e6e6-4392-b67a-7737572577e9","2022-11-14 15:46:01.691+00","GEOG0150","04971DA03D394CCDCE57432B237242D2","F22","neither","Pre-requisite for later courses","{Lectures,Exams,""Group work""}","{""Difficult Exams"",""Fair Grading"",""Chill and Relaxed""}",9,4,7,1,True,9,8,9,True,True,1,"This class had almost no work outside of class time. Each week we had a lecture, then a group-work lab period, then a class/lecture to go over the lab. This class was almost entirely coding using Javascript. Exams were a little tough, but the grading system made it almost impossible to get below a B on any exam."
1,"5ff6b543-273a-40d6-8931-e32e3e510804","2022-10-31 13:27:24.771+00","GEOG0231","04971DA03D394CCDCE57432B237242D2","S22","major","Elective for Major/Minor","{Projects}","{""Chill and Relaxed"",Project-Heavy,""Tough Grading""}",8,7,10,5,True,6,5,5,True,True,0,"There's no nightly homework, just 3 projects that will take a ton of effort, so the work is really concentrated in a couple of weeks. Definitely take this class if you're super detail-oriented, self-motivated, and creative. Jeff is really cool, but he probably could have done a better job with introducing/helping with projects. You'll learn how to use Illustrator which is a nice skill, and you'll make a couple of really cool maps. "
1,"9d406015-0989-4ab5-9b4b-78a566563035","2022-11-14 16:14:26.859+00","HIST0373","FCB3561BB007EF02906627759D017C26","F22","neither","Specific interest","{Readings,""Group work"",Discussions}","{""Chill and Relaxed"",""Fair Grading"",""No Exams""}",7,4,5,3,True,7,9,6,True,True,1,"The first half of the course is very lecture based with minimal opportunity for discussion in class. Participation is a large part of the grade, but there is a discussion section which is a good time to make sure you're contributing. We read a book in two weeks at the beginning of the semester, but the workload has been much less other than that. The class is engaging and fun. Second half of semester is centered around group research project. It feels a little unorganized, but has been a good opportunity to research in special collections and do oral history interviews."
1,"5d94ec3d-c1ee-4a73-9197-7facf1796a59","2023-04-19 20:07:06.764+00","ECON0255","4B9522045037EEB1760C552B0B57C04D","S23","major","Required for Major/Minor","{Lectures,Homework,Exams}","{Fast-Paced,""Lots of Homework"",""Difficult Exams""}",7,8,9,5,True,9,9,7,True,True,1,"Micro Theory is hard. There is a lot of content to cover, it is very math heavy and it requires a lot of effort. Professor Berazneva is incredibly organized and that made the course a little easier. The exams are tough and requires a lot of study. During the discussion section, she gives you time to work on the problem set. "
1,"224cba03-995b-4ec3-b6f7-a00661fd7ed8","2022-11-14 16:18:56.783+00","HEBM0234","0EA5676C7CF17E5E992DFB214C8CBE19","S22","neither","Distribution elective","{Discussions,Readings,Papers}","{""Chill and Relaxed"",""Constant Reading"",""Easy Grading""}",7,3,5,2,True,5,5,5,True,True,0,"Zohar is an amazing professor who was very enthusiastic about teaching this course. There were three papers and one presentation. He provided all the information in order to do these assignments. He did not grade hard and there was always an activity that we would do in class. Although sometimes it could be hard to sit through, it was interesting and provided information that is relevant to the world today. "
1,"07e5700e-5770-4892-aae9-57d0eb171247","2022-11-14 16:31:06.15+00","GRMN0201","3634F15F36D6F25A08B4BB0203078FF8","F22","major","Required for Major/Minor","{Readings,Homework,Discussions}","{""Chill and Relaxed"",""Lots of Homework"",""Fair Grading""}",6,5,7,8,True,7,7,7,True,True,0,"Roman is truly wonderful, he cares and while he is easier as an instructor the way he goes on tangents help you learn better. He lets you know what to study for exams and each day you go through and review your textbook readings to ensure you fully understand. It's great for learning German and the rich history stemming from the early 1930s and on."
1,"7cc40ba8-66bd-4e62-ad5e-393b798b36ea","2022-11-14 16:31:38.936+00","PSCI0109","AE3DB8B66DDD9E2E0770D7BCE8879FB2","S22","neither","Specific interest","{Lectures,Readings,Discussions}","{""Constant Reading"",""Fair Grading""}",10,5,7,4,True,7,7,7,True,True,0,"Winslett is the best and I had fun in the class. He definitely knows what he's talking about and presents the information in an understandable way. There is a lot of reading, but you can get away with not doing them all. If I remember correctly there were only 3 big assignments for the class (Analytical Paper, Midterm, and Final. Discussion sections were chill, but you should come in knowing at least some of the content in the readings to talk about. "
1,"23906612-598c-4047-8eed-22c66a1986c2","2022-11-14 16:33:20.103+00","GRMN0102","955358ECE78CE73A328BA57180418DD8","W22","major","Required for Major/Minor","{Lectures,Presentations,""Group work""}","{Fast-Paced,""Lots of Homework"",""Fair Grading""}",5,7,5,10,False,5,7,7,False,True,1,"Florence is wonderful and she really cares for her students. When I took this it was COVID so the class was partially online but she found a way to work around this. Her teaching is often clear and straightforward, and the end project for Winter term is super fun and a great way to get to know your class better."
1,"cf4d997a-a4db-4fa4-92da-c346d7d31675","2022-10-31 13:36:37.081+00","AMST0175","F86D802267249A01F24AED3F3AAA917F","F21","major","Elective for Major/Minor","{Lectures,Papers}","{""Chill and Relaxed"",""Fair Grading"",""No Exams""}",7,3,8,2,True,8,8,8,True,True,1,"I learned a lot in this course. The readings are interesting, easy to grasp but really informative. The papers/projects were creative and flexible. Prof Joo really cares about the material and students, so overall a really good class to take, not super challenging and very interesting!"
1,"8480002c-3561-4c03-9a04-baef2497ba07","2022-11-14 16:39:37.43+00","IGST0101","184298D4561DB6C8A2E7C6C09ACDE8D8","F22","major","Required for Major/Minor","{Discussions,Lectures,Readings}","{""Constant Reading"",Fast-Paced,""Fair Grading""}",5,5,5,5,False,6,7,7,True,False,1,"The course is taught by both Professor Fuentes and Professor Prakash and both are very well-informed about the content and enthusiastic to teach it. The material we cover is extremely broad and there is a lot to go over. Lectures cover a lot of information and things information sometimes get lost in the mix. I found most of the information interest, but I feel like we could have spent more time on foundational ideas and theories. There are so many readings for the class which you need to know for the assignments. "
1,"96c8f286-e8cb-41e4-843d-bd41f367cf5b","2022-11-14 16:47:59.27+00","ENVS0118","06F96738C1E011D5B87BA6D64FA1784A","F22","neither","Distribution elective","{""Group work"",Homework,Lectures}","{Slow-Paced,""Fair Grading""}",4,4,3,3,False,4,7,4,False,False,1,"The material is very broad and you have a hard time grasping the major themes of the course. We cover a lot of different areas of environmental health and a variety of toxicants, but we don't spend much time on any one of them. The content is interesting, but I don't think it's being presented in a clear way. This is still a newer course that is offered at Middlebury so it is still being tweaked. Professor Crawford is really nice and fairly accommodating in certain ways. She's a tough, but fair grader. Overall, it was a fairly easy course though. "
1,"8ad13f1f-87c8-4be1-aa24-9a3ba6b9080c","2022-11-14 17:29:20.783+00","HIST0380","7B2012334C1FA1DEB4147DF1AB431F1A","F22","major","Specific interest","{Papers,Readings,Discussions}","{""Constant Reading"",""Fair Grading"",""No Exams""}",9,6,8,8,True,7,10,10,True,True,0,"This class was great. The material is super interesting and both instructors were engaging. The three hour seminar style is sort of tough but they were accommodating and included a break in the middle. The course load isn't crazy but there is a ton of reading. "
1,"8cbf6ae5-53f2-45c8-836d-266bf33a43fe","2022-11-14 18:48:32.593+00","HARC0130","C9D5B575937C9853D39DF06192F91274","S22","major","Required for Major/Minor","{Presentations,Projects}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",9,2,5,2,True,5,9,10,True,True,0,"Ben is a really nice teacher who does so much for his students, and it is so easy to end this class with an 100. He lets you redo assignments, and if you are efficient in class there is no homework in the course."
1,"87cec558-63f4-457d-bba4-311c2de89a0e","2022-11-14 19:20:14.389+00","NSCI0303","E8A82F65E8FD9F7380A931E6FFB51888","F21","major","Required for Major/Minor","{Lab/Fieldwork,Lectures,Exams}","{Fast-Paced,Project-Heavy,""Fair Grading""}",10,6,10,2,True,10,10,10,True,True,0,"Dash is inspiring and his exams were some of the most fun I've had. Challenging and thought-provoking, requiring you to really apply your knowledge. It asks a lot of you but it was the most valuable neuroscience course I took. "
1,"42da26d6-aa59-4976-af3e-92ab6a883691","2022-11-14 19:24:56.376+00","NSCI0251","F08F952F80699F836242F7A719673438","F21","major","Required for Major/Minor","{Projects,""Group work"",Lab/Fieldwork}","{""Lots of Homework"",""Fair Grading"",""Difficult Exams""}",8,9,7,2,True,8,9,7,True,True,1,"Amanda really knows her stuff and has such a deep understanding of the material as well as the basic science elements of the lab. Her passion for the material is obvious, even though it is often difficult and the neuron as a circuit portion of the course was particularly difficult. "
1,"a3a23bcb-8c1b-48e5-a174-2778393f7a0a","2022-10-26 18:08:42.363+00","CSCI0301","F574C0807AA68D774B95DA064BA1475A","F21","major","Required for Major/Minor","{Homework,Exams}","{""Fair Grading"",""Easy Exams""}",8,7,6,3,True,10,8,8,True,True,0,"While the content of this course may seem daunting at first, Professor Briggs has an incredible talent for taking some of the most difficult concepts brought up in “Theory of computation” and making them easily digestible. As long as students keep up with the recorded lectures and go to classes, this class is both enjoyable and very fair! "
1,"542ffd93-438c-4a60-bdc2-9e8c126ce8d7","2023-04-19 18:41:07.843+00","MATH0223","C13BB2BE4E7F885F54ED380FE9E93B05","S23","major","Required for Major/Minor","{Lectures,Homework,Exams}","{""Chill and Relaxed"",""Fair Grading""}",5,6,7,5,True,4,6,6,True,True,1,"I liked professor Dorman but his lectures were not always the most structured or clear and homework problems included topics we didn't get to in class from time to time. He wasn't always the most approachable. But he did assign a fair work load and while our first exam was in person, it was during our class period and the second one was take-home"
1,"c3cb6dd8-8a5f-449c-a48c-f6bddc2c2769","2022-11-14 19:50:32.542+00","CHNS0302","D07F0C92A42969CBB12BAC065B3DCB43","S21","major","Distribution elective","{Exams,Homework}","{Fast-Paced,""Lots of Homework"",""Tough Grading""}",5,9,6,12,True,7,7,7,True,True,0,"Most difficult Chinese course in the US. Learning both traditional and simplified makes it extremely tough. That being said, you get a lot out of it. You’ll get pushed, but your Chinese will improve dramatically. "
1,"2f4a3eb4-04b7-429c-8fff-d67dc77ce669","2022-11-14 19:44:02.747+00","ECON0150","4DF105E073C84E5F6E7327E7051DFF77","F22","major","Required for Major/Minor","{Homework,Exams}","{""Chill and Relaxed"",""Easy Exams""}",6,3,6,3,True,8,6,5,True,True,1,"Overall a great course. It introduces me to basic macro. The class is very chill and the exams aren't hard. There is a problem set every week but that's all for the homework. Also there is very little reading"
1,"eddeeef0-a341-41bb-a4eb-3f32e74b29b1","2022-10-31 14:47:10.467+00","HARC0204","24B10A7A17F880C76E963FDCEE227BAF","S22","neither","Specific interest","{Readings,Papers,Lectures}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",7,5,5,2,True,7,9,8,True,True,1,"Professor Packert is extremely enthusiastic in the material she covers. She really knows Islamic and Asian art well and her enthusiasm helped convey the material to students. Further, the course had a good mix of assessments: a mini quiz, 2 open book exams and a video project -- all of which were graded pretty fairly while Packert expected a precise understanding of the content in our submissions. "
1,"94d9b558-27c5-42dd-94a1-802209006249","2022-11-14 20:25:54.221+00","ECON0150","4DF105E073C84E5F6E7327E7051DFF77","S22","major","Required for Major/Minor","{Homework,Lectures,Exams}","{""Lots of Homework"",""Tough Grading"",""Difficult Exams""}",3,7,4,4,False,2,5,4,False,False,0,"I did not like her teaching style. She didn't use any slideshows in her lectures; instead, she handwrites everything on the board, and her handwriting is horrible which made trying to learn and take notes a lot more frustrating than it needed to. I also thought her exams were really hard. I heard great things about the other professors. My advice would be to avoid taking cravens class if you can."
1,"c1c860fe-9543-4661-9c2c-9f481788e512","2022-11-14 20:29:01.824+00","ECON0155","E808A04D206258FB3D31F2D8FF7BE285","F21","major","Required for Major/Minor","{Lectures,Homework,Exams}","{Fast-Paced,""Fair Grading"",""Lots of Homework""}",6,4,7,4,True,10,10,10,True,True,1,"Wunnava is an absolute gem. He made the lectures enjoyable with jokes and lots of personal life stories, which sometimes made everyone look at each other confused, but in a good way. He's a great teacher and his exams weren't too hard. I would definitely recommend this course to someone."
1,"2f0bdd31-b07e-4c99-ba2f-a323a56ca997","2022-10-26 18:15:04.479+00","CSCI0302","6B11D09D050CB905DC2F468A64E07875","S22","major","Required for Major/Minor","{Projects,Exams,Homework}","{Fast-Paced,""Lots of Homework"",Ungrading}",8,7,9,7,True,10,8,10,True,True,1,"Computer Science 302 is by necessity a very fast paced course, covering many algorithms that students can expect to be used in other contexts, whether it be in interviews or other computer science classes. This leads to this class covering a lot of ground in a short period of time, which is very fun but can also be challenging. Professor Kimmel understands the fact this course is challenging and makes it possible for students to submit every homework and exam until they get a 100%. This means that any student can get an A in the class, however expect to put in a lot of time to get that A. Overall, Professor Kimmel makes this class fun and exciting, and I cannot recommend it enough! "
1,"6ad2039a-0903-4513-b457-922631ed30e4","2022-10-26 18:35:44.641+00","ENGL0328","5011AC4F149EF67446B2091C65118AD6","S22","major","Elective for Major/Minor","{Lectures,Discussions,Readings}","{""Constant Reading"",""Project Exams"",""Fair Grading""}",2,4,5,5,False,4,3,3,False,False,1,"The actual content of this course was fine. If you are interested in the intersection of Ovid, Classics and Early Modern criticism/writing, it's not a bad choice. Billings knows what he's talking about re: the Early Moderns and is invested in infusing these texts with contemporary frameworks about sexual violence and feminism. However. Professor Billings is not someone I would recommend taking any courses with, especially if you are a student of color, a queer student or mentally ill/neurodiverse. He picks obvious favorites in every course he teaches and is difficult to get helpful feedback from on papers/other assignments. It is no secret within the English department that Billings is comfortable with bullying students both privately and in the view of peers. He believes himself to be an ally to marginalized students yet has not done the work to justify that stance. It's not worth the trouble. "
1,"dc7e1fd3-a0f0-45ec-a4ee-07f4b3e36fcf","2022-10-27 14:44:38.416+00","ECON0155","36C0FFC8FBF0B8830027CB0B726E96E9","F21","major","Required for Major/Minor","{Lectures,Homework,Exams}","{""Chill and Relaxed"",""Fair Grading""}",7,5,6,3,True,8,9,7,True,True,0,"Loved Professor Ramaswamy. I would definitely recommend his class to those trying to take into to Microeconomics. The tests were in class and could feel slightly rushed, but overall a great teacher with good stories."
1,"e37ba1a8-8d27-4199-9592-5fe8499cdcec","2022-10-31 16:17:45.252+00","CSCI0200","FF5EAE40C3FC9F2AE50BE07E65D4142C","S22","major","Required for Major/Minor","{Homework,Exams,Lectures}","{Fast-Paced,""Difficult Exams"",""Fair Grading""}",5,7,9,5,False,3,5,6,False,False,0,"I felt that the course was too lecture dependent and that there was little time/attention for questions/clarifications. Often times, students would have a hard time following along unless time was set aside to practice problems in class. I found that some of the units that were not covered so clearly/well taught were proofs by induction and solving recurrence relations. Though, these concerns are mostly specific to this professor. The overall value of the content covered in class is extremely high when it comes to future CS classes, so be sure to understand the material in a way that you will remember. "
1,"895a231c-74da-4afb-bdf8-f39e219195ef","2022-11-14 21:23:28.572+00","GEOG0201","798336D763BAF962081BCC85267BD218","F22","neither","To try something new","{Readings,Papers,Lectures}","{Fast-Paced,""Constant Reading"",""Tough Grading""}",3,8,7,12,False,4,8,2,False,False,1,"While this class is very interesting, it is extremely difficult. I would not recommend it to first-semester students. The readings are quite dense and she is EXTREMELY particular about papers (especially word counts). I did not personally have a good experience in this class. I found myself dreading it and not doing too well on papers. However, the in-class discussions are great and definitely worthwhile."
1,"b9c8b14d-6c3e-4276-8e43-d3cec032809a","2022-11-14 22:21:55.396+00","HIST0373","FCB3561BB007EF02906627759D017C26","F22","neither","Needed to fill schedule","{Lectures,""Group work"",Discussions}","{""Chill and Relaxed"",Project-Heavy,""No Exams""}",7,5,5,3,True,5,7,5,False,True,1,"Professor Morsman is a great professor, and her class has provided me with new opportunities. We had the opportunity to go into special collections and view books, scrapbooks and other materials from the 1800's that was Middlebury specific. We also had a project that required us to conduct oral history interviews, with our interviewees being Middlebury alumni from the 20th & 21st century. Content wise, we've had 2 essays so far, and at the beginning of the semester we had to read a book. Participation within discussion sections are a big part of our grade, as well as contributing to a group project. "
1,"9b4a2fe7-088a-4792-b9a0-9ac222504c08","2022-11-14 22:15:03.192+00","PSYC0105","26F18A3229D0E81990D7171A00027493","F22","neither","Pre-requisite for later courses","{Lectures,Discussions,Exams}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",6,5,7,4,True,8,8,7,True,True,0,"Professor Arndt is an excellent professor. He was always available to talk to during his office hours, and if I had questions, he was always happy to answer them. This course is definitely reading heavy, and it's important to read the material as the content within the readings were on the exams we had. Overall, this class was great!"
1,"3a3c2286-93ea-419e-bbe5-f0e3d44b3c00","2022-10-31 19:03:43.853+00","PSCI0109","B1A409175A04AEE202DA483F6AD6EE53","F22","major","Required for Major/Minor","{Papers}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",9,6,8,6,True,8,9,9,True,True,0,"Williams can appear very strict but is actually really understanding of students' questions and confusion. He gives a lot of instructive feedback on papers and going to office hours helps a lot. There're a lot of readings but they're all very fundamental if you intend for IPE or just an IR track."
1,"140a641a-bc8e-4ba8-8fd7-ba6e188cb03a","2022-11-14 22:52:41.329+00","ECON0210","0E206A3DE3E62AAF4BBDBD358AA65EBE","F21","major","Required for Major/Minor","{Exams,Homework}","{Slow-Paced,""Lots of Homework"",""Fair Grading""}",5,5,5,2,False,5,5,5,False,False,1,"It's a tough subject to be excited for, and it shows in Sommers' teaching. He obviously likes stats, but the content is so basic that it's hard for him (and therefore you) to be very interested in the content during lectures. It's an extremely easy class if you have any prior experience with probability and statistics. Challenging if you're the kind of person who hates math. Lots of homework though"
1,"4dae2ec7-0211-4a8f-87f7-44728809b382","2022-10-31 19:15:51.724+00","INTD0116","1128BC3BEC9B32BB9275A5B36127526B","S22","neither","Specific interest","{Lab/Fieldwork,Presentations,""Group work""}","{Fast-Paced,""Easy Grading"",""Easy Exams""}",8,2,7,2,True,8,10,7,True,True,0,"Intro Accounting with Magri was a very good class.  I learned a lot about Accounting in it, which is very valuable if you plan on working in finance.  The class was easy, with online tests, but it was still very helpful."
1,"337ceb15-87fa-4ec5-bbb4-9e056e53cd76","2022-11-14 23:02:34.82+00","ECON0150","4DF105E073C84E5F6E7327E7051DFF77","F22","major","Specific interest","{Readings,Homework,Exams}","{Fast-Paced,""Lots of Homework"",""Fair Grading""}",6,6,8,4,True,5,5,5,True,True,1,"Craven makes the course very straightforward, with no smoke and mirrors in terms of what to expect. Weekly problem sets graded for accuracy and 3 exams throughout the year. She rarely references the textbook, just study what she lectures on and you'll be fine."
1,"a1b53509-7680-4e17-b94f-6a197670d154","2022-10-31 19:52:07.462+00","PGSE0399","6720980EC30B1A7897597F69B00559FE","F21","minor","Specific interest","{Presentations,Papers}","{""Chill and Relaxed"",""Easy Grading"",""Project Exams""}",8,2,6,2,True,7,8,10,True,True,0,"As someone who went to Brazil after taking this course, I think it helps a lot in order to understand some of the cultural elements. Bossa Nova is still quite popular, especially among middle aged to older Brazilians. Mário is a very good instructor with a lot of enthusiasm. I would definitely take his class again(and I very well might take another one of his classes when I come back to Middlebury)."
1,"f672869e-9794-49a8-b0a5-1d16803a0ead","2022-10-27 14:46:01.573+00","PSYC0224","0276CA37F898194094DF14FA4FDABC78","S22","major","Specific interest","{Readings,Exams,Discussions}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",10,5,5,6,True,10,10,10,True,True,0,"This course was so interesting and Kimble was very engaging with his lectures. I highly reccommend. There was a fair amount of readings but the tests only covered what was discussed in class. Kimble was a fair grader. "
1,"94c99070-3944-47ef-ac1e-89639ce9d4d9","2022-10-27 14:47:25.98+00","ECON0255","45341434052C76031F1138C6B4276B68","F22","major","Required for Major/Minor","{Homework,Exams,Discussions}","{""Chill and Relaxed"",""Fair Grading""}",10,5,10,4,True,10,10,10,True,True,0,"Highly recommend any class taught by Prof. Matthews. Super interesting guy. Prioritizes teaching his students; can be problematic if a lot of people have questions during a given lecture, but I feel like I have a true grasp on all course material as a result. Tests can be difficult but he keeps average score high."
1,"74580f43-2db8-43fd-b1b0-bf723470b14d","2022-11-14 23:46:58.626+00","ECSC0161","A6EAF29B25268B44AD172D87A64684B5","F21","neither","Needed to fill schedule","{Projects,Lectures,""Group work""}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",5,5,4,4,False,8,10,8,True,True,0,"I enjoyed the class for the most part. I thought the material was very interesting, although most of it was information I had already learned, it did go into more detail of natural processes. What I really did not enjoy about the course were the labs, which mostly consisted of working on google doc/excel sheet for the entire period. For me, this is not how I learn best. I think Professor Jacobel is a great professor, but that aspect made this course frustrating for me."
1,"e494a513-d8ed-4d47-b004-912675581396","2022-11-14 23:49:59.759+00","HIST0201","A1254A934DA9A43687CCFFA052E45058","F21","neither","Specific interest","{Readings,Projects,Discussions}","{""Chill and Relaxed"",""Fair Grading"",""No Exams""}",10,3,10,2,True,9,10,10,True,True,1,"I truly enjoyed this class. Professor Povitz is personable, and her lecture style is extremely engaging, making the class easy to get invested in. Every reading we did was on something very interesting, and they were never overly academic. I would highly recommend this class."
1,"a349ea40-9044-480b-8cdc-f6804b147ea0","2022-11-14 23:53:35.008+00","GEOG0201","798336D763BAF962081BCC85267BD218","F22","neither","Specific interest","{Papers,Readings,Discussions}","{Fast-Paced,""Constant Reading"",""Tough Grading""}",6,7,7,5,False,6,7,4,True,False,0,"Lots of reading and dense articles. There were also a lot of papers. Professor Mayer is a very tough grader and can be very critical. I dropped a whole grade for forgetting to cite a page number. She is very passionate about her course though, and provides an interesting perspective on past and contemporary globalization. "
1,"e1753c76-73fb-462e-88be-12b397028657","2022-11-15 00:00:22.646+00","ENVS0118","06F96738C1E011D5B87BA6D64FA1784A","F22","neither","Specific interest","{Papers,""Group work"",Discussions}","{Slow-Paced,""Fair Grading"",""Easy Exams""}",3,4,4,3,False,5,5,6,False,False,1,"The course was very slow-paced and so we did not learn that much per module. There are also a lot of scientific readings which we had to write a two page summary for (4-5 per course). It was not necessarily too difficult, but just time-consuming. Although the material can sometimes be interesting, it also felt pointless at times because she would skip over the big ideas and then have us try to figure it out and then never confirm it with us."
